time x y z V_A gamma chi
0 262.5 400 -70 15 -0 3.14159
0.0366284 262.5 400 -70 15 -0 3.14159
0.0732568 261.584 400 -70 15 0.00106665 3.17509
0.244058 261.584 400 -70 15 0.00106665 3.17509
0.414858 257.32 399.857 -70.0046 15 0.00685708 3.24211
0.585659 253.087 399.43 -70.0337 15 0.0168921 3.30923
0.756459 248.917 398.725 -70.1052 15 0.0297211 3.37653
0.92726 244.842 397.749 -70.2298 15 0.0441199 3.44407
1.09806 240.889 396.516 -70.4125 15 0.0590649 3.51193
1.26886 237.089 395.04 -70.6536 15 0.0737166 3.58021
1.43966 233.465 393.341 -70.9492 15 0.0874087 3.64901
1.61046 230.044 391.438 -71.2923 15 0.0996447 3.71843
1.78126 226.844 389.356 -71.6739 15 0.110099 3.78862
1.95206 223.886 387.122 -72.0837 15 0.118628 3.85973
2.12286 221.185 384.761 -72.5113 15 0.125291 3.93194
2.29367 218.753 382.305 -72.9466 15 0.130386 4.0055
2.46447 216.599 379.784 -73.3815 15 0.134511 4.08067
2.63527 214.729 377.228 -73.81 15 0.138652 4.15782
2.80607 213.145 374.67 -74.2298 15 0.144316 4.23741
2.97687 211.845 372.142 -74.6429 15 0.149582 4.27121
3.24544 211.845 372.142 -74.6429 15 0.149582 4.27121
3.514 210.011 368.258 -75.2903 15 0.149582 4.27121
3.78257 208.177 364.375 -75.9376 15 0.149582 4.27121
4.05114 206.343 360.491 -76.5849 15 0.149582 4.27121
4.31971 204.509 356.607 -77.2322 15 0.149582 4.27121
4.58827 202.675 352.723 -77.8795 15 0.149582 4.27121
4.85684 200.841 348.839 -78.5268 15 0.149582 4.27121
5.12541 199.007 344.955 -79.1742 15 0.149582 4.27121
5.39398 197.172 341.071 -79.8215 15 0.149582 4.27121
5.66254 195.338 337.187 -80.4688 15 0.149582 4.27121
5.93111 193.504 333.303 -81.1161 15 0.149582 4.27121
6.19968 191.67 329.419 -81.7634 15 0.149582 4.27121
6.46825 189.836 325.536 -82.4107 15 0.149582 4.27121
6.73681 188.002 321.652 -83.0581 15 0.149582 4.27121
7.00538 186.168 317.768 -83.7054 15 0.149582 4.27121
7.27395 184.334 313.884 -84.3527 15 0.149582 4.27121
7.54252 182.5 310 -85 15 0.149582 4.27121
7.72501 182.5 310 -85 15 0.149582 4.27121
7.90751 181.254 307.361 -85.4399 15 0.149582 4.27121
8.09 180.007 304.722 -85.8797 15 0.149582 4.27121
8.2725 178.761 302.082 -86.3196 15 0.149582 4.27121
8.455 177.515 299.443 -86.7595 15 0.149582 4.27121
8.63749 176.269 296.804 -87.1993 15 0.149582 4.27121
8.81999 175.022 294.165 -87.6392 15 0.149582 4.27121
9.00249 173.776 291.526 -88.079 15 0.149582 4.27121
9.18498 172.53 288.887 -88.5189 15 0.149582 4.27121
9.36748 171.283 286.247 -88.9588 15 0.149582 4.27121
9.54998 170.037 283.608 -89.3986 15 0.149582 4.27121
9.73247 168.791 280.969 -89.8385 15 0.149582 4.27121
9.91497 167.545 278.33 -90.2784 15 0.149582 4.27121
10.0975 166.298 275.691 -90.7182 15 0.149582 4.27121
10.28 165.052 273.052 -91.1581 15 0.149582 4.27121
10.4625 163.806 270.412 -91.5979 15 0.149582 4.27121
10.645 162.56 267.773 -92.0378 15 0.149582 4.27121
10.8275 161.313 265.134 -92.4777 15 0.149582 4.27121
11.0099 160.067 262.495 -92.9175 15 0.149582 4.27121
11.1924 158.821 259.856 -93.3574 15 0.149582 4.27121
11.3749 157.574 257.216 -93.7973 15 0.149582 4.27121
11.5574 156.328 254.577 -94.2371 15 0.149582 4.27121
11.7399 155.082 251.938 -94.677 15 0.149582 4.27121
11.9224 153.836 249.299 -95.1169 15 0.149582 4.27121
12.1049 152.589 246.66 -95.5567 15 0.149582 4.27121
12.2874 151.343 244.021 -95.9966 15 0.149582 4.27121
12.4699 150.097 241.381 -96.4364 15 0.149582 4.27121
12.6524 148.85 238.742 -96.8763 15 0.149582 4.27121
12.8349 147.604 236.103 -97.3162 15 0.149582 4.27121
13.0174 146.358 233.464 -97.756 15 0.149582 4.27121
13.1999 145.112 230.825 -98.1959 15 0.149582 4.27121
13.3824 143.865 228.185 -98.6358 15 0.149582 4.27121
13.5649 142.619 225.546 -99.0756 15 0.146141 4.31845
13.7614 142.619 225.546 -99.0756 15 0.146141 4.31845
13.9579 141.458 222.752 -99.521 15 0.111737 4.41762
14.3509 140.648 220.084 -99.8338 15 0.0344022 4.57784
14.7439 140 215.299 -100 15 -0 4.71239
15.1386 140 215.299 -100 15 -0 4.71239
15.5332 140 210.887 -100 15 -0 4.71239
15.9279 140 206.475 -100 15 -0 4.71239
16.3226 140 202.062 -100 15 -0 4.71239
16.7172 140 197.65 -100 15 -0 4.71239
17.1119 140 193.237 -100 15 -0 4.71239
17.5065 140 188.825 -100 15 -0 4.71239
17.9012 140 184.412 -100 15 -0 4.71239
18.2959 140 180 -100 15 -0 4.71239
18.7115 140 180 -100 15 -0 4.71239
19.127 140 175.354 -100 15 -0 4.71239
19.5426 140 170.707 -100 15 -0 4.71239
19.9582 140 166.061 -100 15 -0 4.71239
20.3738 140 161.414 -100 15 -0 4.71239
20.7894 140 156.768 -100 15 -0 4.71239
21.205 140 152.121 -100 15 -0 4.71239
21.6206 140 147.475 -100 15 -0 4.71239
22.0362 140 142.829 -100 15 -0 4.63604
22.2749 140 142.829 -100 15 -0 4.63604
22.5137 139.782 139.984 -100 15 -0 4.49771
22.7525 139.096 136.836 -100 15 -0 4.43409
23.0571 139.096 136.836 -100 15 -0 4.43409
23.3618 137.903 132.659 -100 15 -0 4.43409
23.6664 136.709 128.482 -100 15 -0 4.43409
23.9711 135.516 124.305 -100 15 -0 4.43409
24.2758 134.322 120.127 -100 15 -0 4.43409
24.5804 133.129 115.95 -100 15 -0 4.43409
24.8851 131.935 111.773 -100 15 -0 4.43409
25.1897 130.742 107.595 -100 15 -0 4.43409
25.4944 129.548 103.418 -100 15 -0 4.43409
25.799 128.355 99.2409 -100 15 -0 4.43409
26.1037 127.161 95.0636 -100 15 -0 4.43409
26.4083 125.968 90.8864 -100 15 -0 4.43409
26.713 124.774 86.7091 -100 15 -0 4.43409
27.0177 123.581 82.5318 -100 15 -0 4.43409
27.3223 122.387 78.3545 -100 15 -0 4.43409
27.627 121.194 74.1773 -100 15 -0 4.43409
27.9316 120 70 -100 15 -0 4.43409
28.2758 120 70 -100 15 -0 4.43409
28.62 118.652 65.2809 -100 15 -0 4.43409
28.9641 117.303 60.5618 -100 15 -0 4.43409
29.3083 115.955 55.8427 -100 15 -0 4.43409
29.6525 114.607 51.1236 -100 15 -0 4.43409
29.9967 113.258 46.4045 -100 15 -0 4.43409
30.3408 111.91 41.6854 -100 15 -0 4.43409
30.685 110.562 36.9663 -100 15 -0 4.43409
31.0292 109.213 32.2472 -100 15 -0 4.38428
31.2193 109.213 32.2472 -100 15 -0 4.38428
31.4093 108.304 29.5759 -100 15 -0 4.28954
31.5994 107.056 26.8022 -100 15 -0 4.19911
31.7895 105.459 23.9691 -100 15 -0 4.11206
31.9796 103.509 21.1202 -100 15 -0 4.02767
32.1697 101.205 18.2994 -100 15 -0 3.94541
32.3597 98.5557 15.5502 -100 15 -0 3.86487
32.5498 95.571 12.9151 -100 15 -0 3.78572
32.7399 92.268 10.4346 -100 15 -0 3.70771
32.93 88.6684 8.14702 -100 15 -0 3.63061
33.1201 84.7984 6.08768 -100 15 -0 3.55425
33.3101 80.6882 4.28831 -100 15 -0 3.47847
33.5002 76.3721 2.77666 -100 15 -0 3.40316
33.6903 71.8872 1.57605 -100 15 -0 3.32819
33.8804 67.2735 0.705 -100 15 -0 3.25346
34.0705 62.5727 0.176935 -100 15 -0 3.17887
34.2605 57.828 0 -100 15 -0 3.14159
34.4051 57.828 0 -100 15 -0 3.14159
34.5497 54.2137 0 -100 15 -0 3.14159
34.6942 50.5995 0 -100 15 -0 3.14159
34.8388 46.9852 0 -100 15 -0 3.14159
34.9834 43.371 0 -100 15 -0 3.14159
35.128 39.7567 0 -100 15 -0 3.14159
35.2725 36.1425 0 -100 15 -0 3.14159
35.4171 32.5282 0 -100 15 -0 3.14159
35.5617 28.914 0 -100 15 -0 3.14159
35.7062 25.2997 0 -100 15 -0 3.14159
35.8508 21.6855 0 -100 15 -0 3.14159
35.9954 18.0712 0 -100 15 -0 3.14159
36.1399 14.457 0 -100 15 -0 3.14159
36.2845 10.8427 0 -100 15 -0 3.14159
36.4291 7.2285 0 -100 15 -0 3.14159
36.5737 3.61425 0 -100 15 -0 3.14159
36.7182 0 0 -100 15 -0 3.14159
36.841 0 0 -100 15 -0 3.14159
36.9637 -3.0681 0 -100 15 -0 3.14159
37.0864 -6.1362 0 -100 15 -0 3.14159
37.2091 -9.2043 0 -100 15 -0 3.14159
37.3318 -12.2724 0 -100 15 -0 3.14159
37.4546 -15.3405 0 -100 15 -0 3.14159
37.5773 -18.4086 0 -100 15 -0 3.14159
37.7 -21.4767 0 -100 15 -0 3.14159
37.8227 -24.5448 0 -100 15 -0 3.14159
37.9455 -27.6129 0 -100 15 -0 3.14159
38.0682 -30.681 0 -100 15 -0 3.14159
38.1909 -33.7491 0 -100 15 -0 3.14159
38.3136 -36.8172 0 -100 15 -0 3.14159
38.4364 -39.8853 0 -100 15 -0 3.14159
38.5591 -42.9534 0 -100 15 -0 3.14159
38.6818 -46.0215 0 -100 15 -0 3.14159
38.8045 -49.0896 0 -100 15 -0 3.12037
38.9127 -49.0896 0 -100 15 -0 3.12037
39.0209 -51.7932 0.0573779 -100 15 -0 3.07793
39.1291 -54.4886 0.229225 -100 15 -0 3.03545
39.2373 -57.1679 0.514681 -100 15 -0 2.99294
39.3455 -59.8231 0.912318 -100 15 -0 2.95036
39.4537 -62.4462 1.42015 -100 15 -0 2.9077
39.5619 -65.0295 2.03563 -100 15 -0 2.86495
39.6701 -67.5656 2.75569 -100 15 -0 2.82208
39.7783 -70.0471 3.57672 -100 15 -0 2.77906
39.8865 -72.4672 4.49462 -100 15 -0 2.73589
39.9947 -74.819 5.50479 -100 15 -0 2.69253
40.1029 -77.0962 6.60218 -100 15 -0 2.64896
40.3193 -79.2929 7.78131 -100 15 -0 2.58328
40.5357 -83.4227 10.3608 -100 15 -0 2.49451
40.7521 -87.1692 13.1917 -100 15 -0 2.40425
40.9685 -90.5007 16.2175 -100 15 -0 2.31212
41.1849 -93.3939 19.3777 -100 15 -0 2.21761
41.4013 -95.8342 22.6091 -100 15 -0 2.12004
41.6177 -97.8161 25.8472 -100 15 -0 2.0185
41.8341 -99.3433 29.0273 -100 15 -0 1.91173
42.0505 -100.428 32.0858 -100 15 -0 1.79792
42.2669 -101.093 34.9617 -100 15 -0 1.67442
42.4833 -101.367 37.5974 -100 15 -0 1.60714
42.7537 -101.367 37.5974 -100 15 -0 1.60714
43.0242 -101.481 40.7193 -100 15 -0 1.60714
43.2947 -101.594 43.8413 -100 15 -0 1.60714
43.5652 -101.708 46.9633 -100 15 -0 1.60714
43.8357 -101.821 50.0852 -100 15 -0 1.60714
44.1062 -101.935 53.2072 -100 15 -0 1.60714
44.3767 -102.048 56.3291 -100 15 -0 1.60714
44.6471 -102.162 59.4511 -100 15 -0 1.60714
44.9176 -102.275 62.573 -100 15 -0 1.60714
45.1881 -102.389 65.695 -100 15 -0 1.60714
45.4586 -102.502 68.8169 -100 15 -0 1.60714
45.7291 -102.616 71.9389 -100 15 -0 1.60714
45.9996 -102.729 75.0609 -100 15 -0 1.60714
46.2701 -102.843 78.1828 -100 15 -0 1.60714
46.5405 -102.957 81.3048 -100 15 -0 1.60714
46.811 -103.07 84.4267 -100 15 -0 1.60714
47.0815 -103.184 87.5487 -100 15 -0 1.60714
47.352 -103.297 90.6706 -100 15 -0 1.60714
47.6225 -103.411 93.7926 -100 15 -0 1.60714
47.893 -103.524 96.9146 -100 15 -0 1.60714
48.1635 -103.638 100.037 -100 15 -0 1.60714
48.434 -103.751 103.158 -100 15 -0 1.60714
48.7044 -103.865 106.28 -100 15 -0 1.60714
48.9749 -103.978 109.402 -100 15 -0 1.60714
49.2454 -104.092 112.524 -100 15 -0 1.60714
49.5159 -104.205 115.646 -100 15 -0 1.60714
49.7864 -104.319 118.768 -100 15 -0 1.60714
50.0569 -104.432 121.89 -100 15 -0 1.60714
50.3274 -104.546 125.012 -100 15 -0 1.60714
50.5978 -104.659 128.134 -100 15 -0 1.60714
50.8683 -104.773 131.256 -100 15 -0 1.60714
51.1388 -104.886 134.378 -100 15 -0 1.60714
51.4093 -105 137.5 -100 15 -0 1.60714
51.7807 -105 137.5 -100 15 -0 1.60714
52.1521 -105.156 141.787 -100 15 -0 1.60714
52.5235 -105.312 146.073 -100 15 -0 1.60714
52.8949 -105.468 150.36 -100 15 -0 1.60714
53.2663 -105.624 154.647 -100 15 -0 1.60714
53.6377 -105.779 158.934 -100 15 -0 1.60714
54.0091 -105.935 163.22 -100 15 -0 1.60714
54.3805 -106.091 167.507 -100 15 -0 1.60714
54.7519 -106.247 171.794 -100 15 -0 1.60714
55.1233 -106.403 176.081 -100 15 -0 1.60714
55.4947 -106.559 180.367 -100 15 -0 1.60714
55.8661 -106.715 184.654 -100 15 -0 1.60714
56.2375 -106.871 188.941 -100 15 -0 1.60714
56.6089 -107.026 193.228 -100 15 -0 1.60714
56.9804 -107.182 197.514 -100 15 -0 1.60714
57.3518 -107.338 201.801 -100 15 -0 1.60714
57.7232 -107.494 206.088 -100 15 -0 1.60714
58.0946 -107.65 210.375 -100 15 -0 1.60714
58.466 -107.806 214.661 -100 15 -0 1.60714
58.8374 -107.962 218.948 -100 15 -0 1.60714
59.2088 -108.118 223.235 -100 15 -0 1.60714
59.5802 -108.274 227.522 -100 15 -0 1.60714
59.9516 -108.429 231.808 -100 15 -0 1.60714
60.323 -108.585 236.095 -100 15 -0 1.60714
60.6944 -108.741 240.382 -100 15 -0 1.60714
61.0658 -108.897 244.668 -100 15 -0 1.60714
61.4372 -109.053 248.955 -100 15 -0 1.60714
61.8086 -109.209 253.242 -100 15 -0 1.60714
62.18 -109.365 257.529 -100 15 -0 1.60714
62.5514 -109.521 261.815 -100 15 -0 1.60714
62.9228 -109.676 266.102 -100 15 -0 1.60714
63.2942 -109.832 270.389 -100 15 -0 1.60714
63.6656 -109.988 274.676 -100 15 -0 1.58917
63.7221 -109.988 274.676 -100 15 -0 1.58917
63.7786 -110 275.318 -100 15 -0 1.5708
64.0546 -110 275.318 -100 15 -0 1.5708
64.3305 -110 278.403 -100 15 -0 1.5708
64.6065 -110 281.488 -100 15 -0 1.5708
64.8824 -110 284.574 -100 15 -0 1.5708
65.1584 -110 287.659 -100 15 -0 1.5708
65.4344 -110 290.744 -100 15 -0 1.5708
65.7103 -110 293.829 -100 15 -0 1.5708
65.9863 -110 296.915 -100 15 -0 1.5708
