time x y z V_A gamma chi
0 262.5 400 -70 15 -0 3.14159
0.0366284 262.5 400 -70 15 -0 3.14159
0.0732568 261.584 400 -70 15 0.00106665 3.17509
0.244058 261.584 400 -70 15 0.00106665 3.17509
0.414858 257.32 399.857 -70.0046 15 0.00685708 3.24211
0.585659 253.087 399.43 -70.0337 15 0.0168921 3.30923
0.756459 248.917 398.725 -70.1052 15 0.0297211 3.37653
0.92726 244.842 397.749 -70.2298 15 0.0441199 3.44407
1.09806 240.889 396.516 -70.4125 15 0.0590649 3.51193
1.26886 237.089 395.04 -70.6536 15 0.0737166 3.58021
1.43966 233.465 393.341 -70.9492 15 0.0874087 3.64901
1.61046 230.044 391.438 -71.2923 15 0.0996447 3.71843
1.78126 226.844 389.356 -71.6739 15 0.110099 3.78862
1.95206 223.886 387.122 -72.0837 15 0.118628 3.85973
2.12286 221.185 384.761 -72.5113 15 0.125291 3.93194
2.29367 218.753 382.305 -72.9466 15 0.130386 4.0055
2.46447 216.599 379.784 -73.3815 15 0.134511 4.08067
2.63527 214.729 377.228 -73.81 15 0.138652 4.15782
2.80607 213.145 374.67 -74.2298 15 0.144316 4.23741
2.97687 211.845 372.142 -74.6429 15 0.149582 4.27121
3.24544 211.845 372.142 -74.6429 15 0.149582 4.27121
3.514 210.011 368.258 -75.2903 15 0.149582 4.27121
3.78257 208.177 364.375 -75.9376 15 0.149582 4.27121
4.05114 206.343 360.491 -76.5849 15 0.149582 4.27121
4.31971 204.509 356.607 -77.2322 15 0.149582 4.27121
4.58827 202.675 352.723 -77.8795 15 0.149582 4.27121
4.85684 200.841 348.839 -78.5268 15 0.149582 4.27121
5.12541 199.007 344.955 -79.1742 15 0.149582 4.27121
5.39398 197.172 341.071 -79.8215 15 0.149582 4.27121
5.66254 195.338 337.187 -80.4688 15 0.149582 4.27121
5.93111 193.504 333.303 -81.1161 15 0.149582 4.27121
6.19968 191.67 329.419 -81.7634 15 0.149582 4.27121
6.46825 189.836 325.536 -82.4107 15 0.149582 4.27121
6.73681 188.002 321.652 -83.0581 15 0.149582 4.27121
7.00538 186.168 317.768 -83.7054 15 0.149582 4.27121
7.27395 184.334 313.884 -84.3527 15 0.149582 4.27121
7.54252 182.5 310 -85 15 0.149582 4.27121
7.72501 182.5 310 -85 15 0.149582 4.27121
7.90751 181.254 307.361 -85.4399 15 0.149582 4.27121
8.09 180.007 304.722 -85.8797 15 0.149582 4.27121
8.2725 178.761 302.082 -86.3196 15 0.149582 4.27121
8.455 177.515 299.443 -86.7595 15 0.149582 4.27121
8.63749 176.269 296.804 -87.1993 15 0.149582 4.27121
8.81999 175.022 294.165 -87.6392 15 0.149582 4.27121
9.00249 173.776 291.526 -88.079 15 0.149582 4.27121
9.18498 172.53 288.887 -88.5189 15 0.149582 4.27121
9.36748 171.283 286.247 -88.9588 15 0.149582 4.27121
9.54998 170.037 283.608 -89.3986 15 0.149582 4.27121
9.73247 168.791 280.969 -89.8385 15 0.149582 4.27121
9.91497 167.545 278.33 -90.2784 15 0.149582 4.27121
10.0975 166.298 275.691 -90.7182 15 0.149582 4.27121
10.28 165.052 273.052 -91.1581 15 0.149582 4.27121
10.4625 163.806 270.412 -91.5979 15 0.149582 4.27121
10.645 162.56 267.773 -92.0378 15 0.149582 4.27121
10.8275 161.313 265.134 -92.4777 15 0.149582 4.27121
11.0099 160.067 262.495 -92.9175 15 0.149582 4.27121
11.1924 158.821 259.856 -93.3574 15 0.149582 4.27121
11.3749 157.574 257.216 -93.7973 15 0.149582 4.27121
11.5574 156.328 254.577 -94.2371 15 0.149582 4.27121
11.7399 155.082 251.938 -94.677 15 0.149582 4.27121
11.9224 153.836 249.299 -95.1169 15 0.149582 4.27121
12.1049 152.589 246.66 -95.5567 15 0.149582 4.27121
12.2874 151.343 244.021 -95.9966 15 0.149582 4.27121
12.4699 150.097 241.381 -96.4364 15 0.149582 4.27121
12.6524 148.85 238.742 -96.8763 15 0.149582 4.27121
12.8349 147.604 236.103 -97.3162 15 0.149582 4.27121
13.0174 146.358 233.464 -97.756 15 0.149582 4.27121
13.1999 145.112 230.825 -98.1959 15 0.149582 4.27121
13.3824 143.865 228.185 -98.6358 15 0.149582 4.27121
13.5649 142.619 225.546 -99.0756 15 0.146141 4.31845
13.7614 142.619 225.546 -99.0756 15 0.146141 4.31845
13.9579 141.458 222.752 -99.521 15 0.111737 4.41762
14.3509 140.648 220.084 -99.8338 15 0.0344022 4.57784
14.7439 140 215.299 -100 15 -0 4.71239
15.1649 140 215.299 -100 15 -0 4.71239
15.5858 140 210.593 -100 15 -0 4.71239
16.0067 140 205.887 -100 15 -0 4.71239
16.4277 140 201.181 -100 15 -0 4.71239
16.8486 140 196.475 -100 15 -0 4.71239
17.2695 140 191.768 -100 15 -0 4.71239
17.6905 140 187.062 -100 15 -0 4.71239
18.1114 140 182.356 -100 15 -0 4.71239
18.5324 140 177.65 -100 15 -0 4.71239
18.9533 140 172.944 -100 15 -0 4.71239
19.3742 140 168.237 -100 15 -0 4.71239
19.7952 140 163.531 -100 15 -0 4.71239
20.2161 140 158.825 -100 15 -0 4.71239
20.637 140 154.119 -100 15 -0 4.71239
21.058 140 149.412 -100 15 -0 4.71239
21.4789 140 144.706 -100 15 -0 4.71239
21.8998 140 140 -100 15 -0 4.71239
22.3471 140 140 -100 15 -0 4.71239
22.7943 140 135 -100 15 -0 4.71239
23.2415 140 130 -100 15 -0 4.71239
23.6887 140 125 -100 15 -0 4.71239
24.1359 140 120 -100 15 -0 4.71239
24.5831 140 115 -100 15 -0 4.71239
25.0303 140 110 -100 15 -0 4.71239
25.4776 140 105 -100 15 -0 4.71239
25.9248 140 100 -100 15 -0 4.71239
26.372 140 95 -100 15 -0 4.71239
26.8192 140 90 -100 15 -0 4.71239
27.2664 140 85 -100 15 -0 4.71239
27.7136 140 80 -100 15 -0 4.71239
28.1608 140 75 -100 15 -0 4.71239
28.6081 140 70 -100 15 -0 4.71239
29.0553 140 65 -100 15 -0 4.71239
29.5025 140 60 -100 15 -0 4.71239
29.9497 140 60 -100 15 -0 4.71239
30.3969 140 55 -100 15 -0 4.71239
30.8441 140 50 -100 15 -0 4.71239
31.2913 140 45 -100 15 -0 4.71239
31.7385 140 40 -100 15 -0 4.71239
32.1858 140 35 -100 15 -0 4.71239
32.633 140 30 -100 15 -0 4.71239
33.0802 140 25 -100 15 -0 4.71239
33.5274 140 20 -100 15 -0 4.71239
33.9746 140 20 -100 15 -0 4.71239
34.4218 140 15 -100 15 -0 4.71239
34.869 140 10 -100 15 -0 4.71239
35.3163 140 5 -100 15 -0 4.71239
35.7635 140 0 -100 15 -0 4.71239
36.2107 140 -5 -100 15 -0 4.71239
36.6579 140 -10 -100 15 -0 4.71239
37.1051 140 -15 -100 15 -0 4.71239
37.5523 140 -20 -100 15 -0 4.71239
37.9995 140 -20 -100 15 -0 4.71239
38.4467 140 -25 -100 15 -0 4.71239
38.894 140 -30 -100 15 -0 4.71239
39.3412 140 -35 -100 15 -0 4.71239
39.7884 140 -40 -100 15 -0 4.71239
40.2356 140 -45 -100 15 -0 4.71239
40.6828 140 -50 -100 15 -0 4.71239
41.13 140 -55 -100 15 -0 4.71239
41.5772 140 -60 -100 15 -0 4.71239
42.0245 140 -65 -100 15 -0 4.71239
42.4717 140 -70 -100 15 -0 4.71239
42.9189 140 -75 -100 15 -0 4.71239
43.3661 140 -80 -100 15 -0 4.71239
43.8133 140 -85 -100 15 -0 4.71239
44.2605 140 -90 -100 15 -0 4.71239
44.7077 140 -95 -100 15 -0 4.71239
45.155 140 -100 -100 15 -0 4.71239
45.6022 140 -100 -100 15 -0 4.71239
46.0494 140 -105 -100 15 -0 4.71239
46.4966 140 -110 -100 15 -0 4.71239
46.9438 140 -115 -100 15 -0 4.71239
47.391 140 -120 -100 15 -0 4.71239
47.8382 140 -125 -100 15 -0 4.71239
48.2854 140 -130 -100 15 -0 4.71239
48.7327 140 -135 -100 15 -0 4.71239
49.1799 140 -140 -100 15 -0 4.71239
49.6271 140 -145 -100 15 -0 4.71239
50.0743 140 -150 -100 15 -0 4.71239
50.5215 140 -155 -100 15 -0 4.71239
50.9687 140 -160 -100 15 -0 4.71239
51.4159 140 -165 -100 15 -0 4.71239
51.8632 140 -170 -100 15 -0 4.71239
52.3104 140 -175 -100 15 -0 4.71239
52.7576 140 -180 -100 15 -0 4.71239
53.2048 140 -180 -100 15 -0 4.71239
53.652 140 -185 -100 15 -0 4.71239
54.0992 140 -190 -100 15 -0 4.71239
54.5464 140 -195 -100 15 -0 4.71239
54.9937 140 -200 -100 15 -0 4.71239
55.4409 140 -205 -100 15 -0 4.71239
55.8881 140 -210 -100 15 -0 4.71239
56.3353 140 -215 -100 15 -0 4.71239
56.7825 140 -220 -100 15 -0 4.71239
57.1981 140 -220 -100 15 -0 4.71239
57.6137 140 -224.646 -100 15 -0 4.71239
58.0293 140 -229.293 -100 15 -0 4.71239
58.4449 140 -233.939 -100 15 -0 4.71239
58.8605 140 -238.586 -100 15 -0 4.71239
59.276 140 -243.232 -100 15 -0 4.71239
59.6916 140 -247.879 -100 15 -0 4.71239
60.1072 140 -252.525 -100 15 -0 4.71239
60.5228 140 -257.171 -100 15 -0 4.63604
60.7616 140 -257.171 -100 15 -0 4.63604
61.0004 139.782 -260.016 -100 15 -0 4.49771
61.2391 139.096 -263.164 -100 15 -0 4.43409
61.5438 139.096 -263.164 -100 15 -0 4.43409
61.8484 137.903 -267.341 -100 15 -0 4.43409
62.1531 136.709 -271.518 -100 15 -0 4.43409
62.4577 135.516 -275.695 -100 15 -0 4.43409
62.7624 134.322 -279.873 -100 15 -0 4.43409
63.0671 133.129 -284.05 -100 15 -0 4.43409
63.3717 131.935 -288.227 -100 15 -0 4.43409
63.6764 130.742 -292.405 -100 15 -0 4.43409
63.981 129.548 -296.582 -100 15 -0 4.43409
64.2857 128.355 -300.759 -100 15 -0 4.43409
64.5903 127.161 -304.936 -100 15 -0 4.43409
64.895 125.968 -309.114 -100 15 -0 4.43409
65.1997 124.774 -313.291 -100 15 -0 4.43409
65.5043 123.581 -317.468 -100 15 -0 4.43409
65.809 122.387 -321.645 -100 15 -0 4.43409
66.1136 121.194 -325.823 -100 15 -0 4.43409
66.4183 120 -330 -100 15 -0 4.43409
66.7624 120 -330 -100 15 -0 4.43409
67.1066 118.652 -334.719 -100 15 -0 4.43409
67.4508 117.303 -339.438 -100 15 -0 4.43409
67.795 115.955 -344.157 -100 15 -0 4.43409
68.1391 114.607 -348.876 -100 15 -0 4.43409
68.4833 113.258 -353.596 -100 15 -0 4.43409
68.8275 111.91 -358.315 -100 15 -0 4.43409
69.1717 110.562 -363.034 -100 15 -0 4.43409
69.5158 109.213 -367.753 -100 15 -0 4.38428
69.7059 109.213 -367.753 -100 15 -0 4.38428
69.896 108.304 -370.424 -100 15 -0 4.28954
70.0861 107.056 -373.198 -100 15 -0 4.19911
70.2761 105.459 -376.031 -100 15 -0 4.11206
70.4662 103.509 -378.88 -100 15 -0 4.02767
70.6563 101.205 -381.701 -100 15 -0 3.94541
70.8464 98.5557 -384.45 -100 15 -0 3.86487
71.0365 95.571 -387.085 -100 15 -0 3.78572
71.2265 92.268 -389.565 -100 15 -0 3.70771
71.4166 88.6684 -391.853 -100 15 -0 3.63061
71.6067 84.7984 -393.912 -100 15 -0 3.55425
71.7968 80.6882 -395.712 -100 15 -0 3.47847
71.9869 76.3721 -397.223 -100 15 -0 3.40316
72.1769 71.8872 -398.424 -100 15 -0 3.32819
72.367 67.2735 -399.295 -100 15 -0 3.25346
72.5571 62.5727 -399.823 -100 15 -0 3.17887
72.7472 57.828 -400 -100 15 -0 3.14159
72.8918 57.828 -400 -100 15 -0 3.14159
73.0363 54.2137 -400 -100 15 -0 3.14159
73.1809 50.5995 -400 -100 15 -0 3.14159
73.3255 46.9852 -400 -100 15 -0 3.14159
73.47 43.371 -400 -100 15 -0 3.14159
73.6146 39.7567 -400 -100 15 -0 3.14159
73.7592 36.1425 -400 -100 15 -0 3.14159
73.9037 32.5282 -400 -100 15 -0 3.14159
74.0483 28.914 -400 -100 15 -0 3.14159
74.1929 25.2997 -400 -100 15 -0 3.14159
74.3375 21.6855 -400 -100 15 -0 3.14159
74.482 18.0712 -400 -100 15 -0 3.14159
74.6266 14.457 -400 -100 15 -0 3.14159
74.7712 10.8427 -400 -100 15 -0 3.14159
74.9157 7.2285 -400 -100 15 -0 3.14159
75.0603 3.61425 -400 -100 15 -0 3.14159
75.2049 0 -400 -100 15 -0 3.14159
75.3242 0 -400 -100 15 -0 3.14159
75.4434 -2.98191 -400 -100 15 -0 3.14159
75.5627 -5.96383 -400 -100 15 -0 3.14159
75.682 -8.94574 -400 -100 15 -0 3.14159
75.8013 -11.9277 -400 -100 15 -0 3.14159
75.9205 -14.9096 -400 -100 15 -0 3.14159
76.0398 -17.8915 -400 -100 15 -0 3.14159
76.1591 -20.8734 -400 -100 15 -0 3.14159
76.2784 -23.8553 -400 -100 15 -0 3.14159
76.3976 -26.8372 -400 -100 15 -0 3.14159
76.5169 -29.8191 -400 -100 15 -0 3.14159
76.6362 -32.801 -400 -100 15 -0 3.14159
76.7555 -35.783 -400 -100 15 -0 3.14159
76.8747 -38.7649 -400 -100 15 -0 3.14159
76.994 -41.7468 -400 -100 15 -0 3.14159
77.1133 -44.7287 -400 -100 15 -0 3.14159
77.2326 -47.7106 -400 -100 15 -0 3.12003
77.3425 -47.7106 -400 -100 15 -0 3.12003
77.4525 -50.4583 -399.941 -100 15 -0 3.07689
77.5625 -53.1974 -399.763 -100 15 -0 3.03372
77.6724 -55.9196 -399.468 -100 15 -0 2.99051
77.7824 -58.6164 -399.058 -100 15 -0 2.94723
77.8924 -61.2796 -398.534 -100 15 -0 2.90387
78.0023 -63.901 -397.898 -100 15 -0 2.86041
78.1123 -66.473 -397.156 -100 15 -0 2.81682
78.2222 -68.9877 -396.309 -100 15 -0 2.77309
78.3322 -71.438 -395.363 -100 15 -0 2.72918
78.4422 -73.8169 -394.322 -100 15 -0 2.68508
78.5521 -76.1176 -393.192 -100 15 -0 2.64076
78.7721 -78.3342 -391.979 -100 15 -0 2.57393
78.992 -82.4918 -389.328 -100 15 -0 2.48355
79.2119 -86.2493 -386.423 -100 15 -0 2.3916
79.4318 -89.5746 -383.325 -100 15 -0 2.29765
79.6518 -92.4443 -380.098 -100 15 -0 2.20114
79.8717 -94.8448 -376.808 -100 15 -0 2.10133
80.0916 -96.7718 -373.523 -100 15 -0 1.99721
80.3115 -98.2309 -370.312 -100 15 -0 1.88735
80.5315 -99.2374 -367.239 -100 15 -0 1.76971
80.7514 -99.816 -364.369 -100 15 -0 1.64124
80.9713 -100 -361.761 -100 15 -0 1.5708
81.3264 -100 -361.761 -100 15 -0 1.5708
81.6815 -100 -357.791 -100 15 -0 1.5708
82.0366 -100 -353.82 -100 15 -0 1.5708
82.3917 -100 -349.85 -100 15 -0 1.5708
82.7468 -100 -345.88 -100 15 -0 1.5708
