time x y z V_A gamma chi
0 -462.5 -300 -100 15 -0 0
0.507178 -462.5 -300 -100 15 -0 0
1.01436 -457.935 -300 -100 15 -0 0
1.52153 -453.371 -300 -100 15 -0 0
2.02871 -448.806 -300 -100 15 -0 0
2.53589 -444.242 -300 -100 15 -0 0
3.04307 -439.677 -300 -100 15 -0 0
3.55025 -435.112 -300 -100 15 -0 0
4.05743 -430.548 -300 -100 15 -0 0
4.5646 -425.983 -300 -100 15 -0 6.16471
4.78223 -425.983 -300 -100 15 -0 6.16471
4.99985 -424.036 -300.232 -100 15 -0 6.04728
5.3856 -424.036 -300.232 -100 15 -0 6.04728
5.77135 -420.622 -301.052 -100 15 -0 6.04728
6.1571 -417.209 -301.873 -100 15 -0 6.04728
6.54285 -413.796 -302.693 -100 15 -0 6.04728
6.9286 -410.382 -303.514 -100 15 -0 6.04728
7.31435 -406.969 -304.334 -100 15 -0 6.04728
7.7001 -403.556 -305.155 -100 15 -0 6.04728
8.08585 -400.143 -305.975 -100 15 -0 6.04728
8.4716 -396.729 -306.796 -100 15 -0 6.04728
8.85734 -393.316 -307.616 -100 15 -0 6.04728
9.24309 -389.903 -308.437 -100 15 -0 6.04728
9.62884 -386.489 -309.257 -100 15 -0 6.04728
10.0146 -383.076 -310.077 -100 15 -0 6.04728
10.4003 -379.663 -310.898 -100 15 -0 6.04728
10.7861 -376.25 -311.718 -100 15 -0 6.04728
11.1718 -372.836 -312.539 -100 15 -0 6.04728
11.5576 -369.423 -313.359 -100 15 -0 6.04728
11.9425 -369.423 -313.359 -100 15 -0 6.04728
12.3273 -366.018 -314.178 -100 15 -0 6.04728
12.7122 -362.612 -314.997 -100 15 -0 6.04728
13.0971 -359.207 -315.815 -100 15 -0 6.04728
13.4819 -355.801 -316.634 -100 15 -0 6.04728
13.8668 -352.396 -317.452 -100 15 -0 6.04728
14.2517 -348.99 -318.271 -100 15 -0 6.04728
14.6365 -345.585 -319.09 -100 15 -0 6.04728
15.0214 -342.179 -319.908 -100 15 -0 6.04728
15.4062 -338.774 -320.727 -100 15 -0 6.04728
15.7911 -335.368 -321.545 -100 15 -0 6.04728
16.176 -331.963 -322.364 -100 15 -0 6.04728
16.5608 -328.558 -323.182 -100 15 -0 6.04728
16.9457 -325.152 -324.001 -100 15 -0 6.04728
17.3306 -321.747 -324.82 -100 15 -0 6.04728
17.7154 -318.341 -325.638 -100 15 -0 6.04728
18.1003 -314.936 -326.457 -100 15 -0 5.9172
18.3448 -314.936 -326.457 -100 15 -0 5.9172
18.5893 -312.829 -327.264 -100 15 -0 5.79086
18.9443 -312.829 -327.264 -100 15 -0 5.79086
19.2993 -309.875 -328.849 -100 15 -0 5.79086
19.6544 -306.921 -330.433 -100 15 -0 5.79086
20.0094 -303.967 -332.018 -100 15 -0 5.79086
20.3645 -301.013 -333.602 -100 15 -0 5.79086
20.7195 -298.058 -335.187 -100 15 -0 5.79086
21.0746 -295.104 -336.772 -100 15 -0 5.79086
21.4296 -292.15 -338.356 -100 15 -0 5.79086
21.7847 -289.196 -339.941 -100 15 -0 5.79086
22.1397 -286.242 -341.525 -100 15 -0 5.79086
22.4947 -283.287 -343.11 -100 15 -0 5.79086
22.8498 -280.333 -344.694 -100 15 -0 5.79086
23.2048 -277.379 -346.279 -100 15 -0 5.79086
23.5599 -274.425 -347.863 -100 15 -0 5.79086
23.9149 -271.471 -349.448 -100 15 -0 5.79086
24.27 -268.516 -351.033 -100 15 -0 5.79086
24.625 -265.562 -352.617 -100 15 -0 5.79086
24.9707 -265.562 -352.617 -100 15 -0 5.79086
25.3163 -262.686 -354.16 -100 15 -0 5.79086
25.662 -259.81 -355.703 -100 15 -0 5.79086
26.0077 -256.934 -357.245 -100 15 -0 5.79086
26.3534 -254.057 -358.788 -100 15 -0 5.79086
26.699 -251.181 -360.331 -100 15 -0 5.79086
27.0447 -248.305 -361.874 -100 15 -0 5.79086
27.3904 -245.429 -363.416 -100 15 -0 5.79086
27.736 -242.553 -364.959 -100 15 -0 5.79086
28.0817 -239.676 -366.502 -100 15 -0 5.79086
28.4274 -236.8 -368.044 -100 15 -0 5.79086
28.773 -233.924 -369.587 -100 15 -0 5.79086
29.1187 -231.048 -371.13 -100 15 -0 5.79086
29.4644 -228.172 -372.673 -100 15 -0 5.79086
29.81 -225.295 -374.215 -100 15 -0 5.79086
30.1557 -222.419 -375.758 -100 15 -0 5.79086
30.5014 -219.543 -377.301 -100 15 -0 6.07277
31.0391 -219.543 -377.301 -100 15 -0 6.07277
31.5768 -214.809 -378.312 -100 15 -0 0.082333
31.9042 -214.809 -378.312 -100 15 -0 0.082333
32.2316 -211.868 -378.069 -100 15 -0 0.082333
32.559 -208.928 -377.827 -100 15 -0 0.082333
32.8864 -205.987 -377.584 -100 15 -0 0.082333
33.2138 -203.047 -377.341 -100 15 -0 0.082333
33.5412 -200.106 -377.099 -100 15 -0 0.082333
33.8686 -197.165 -376.856 -100 15 -0 0.082333
34.196 -194.225 -376.613 -100 15 -0 0.082333
34.5234 -191.284 -376.371 -100 15 -0 0.082333
34.8508 -188.344 -376.128 -100 15 -0 0.082333
