time x y z V_A gamma chi
0 110 262.5 -70 15 -0 4.71239
0.329713 110 262.5 -70 15 -0 4.71239
0.659425 110 257.967 -70 15 -0 4.71239
0.989138 110 253.434 -70 15 -0 4.71239
1.31885 110 248.902 -70 15 -0 4.71239
1.64856 110 244.369 -70 15 -0 4.71239
1.97828 110 239.836 -70 15 -0 4.71239
2.30799 110 235.303 -70 15 -0 4.71239
2.6377 110 230.77 -70 15 -0 4.71239
2.96741 110 226.238 -70 15 0.060939 4.77344
3.15251 110 226.238 -70 15 0.060939 4.77344
3.3376 110.151 223.766 -70.1511 15 0.120948 4.83423
3.63248 110.151 223.766 -70.1511 15 0.120948 4.83423
3.92735 110.615 219.977 -70.6151 15 0.120948 4.83423
4.22222 111.079 216.187 -71.0791 15 0.120948 4.83423
4.51709 111.543 212.398 -71.5432 15 0.120948 4.83423
4.81196 112.007 208.608 -72.0072 15 0.120948 4.83423
5.10684 112.471 204.818 -72.4712 15 0.120948 4.83423
5.40171 112.935 201.029 -72.9352 15 0.120948 4.83423
5.69658 113.399 197.239 -73.3993 15 0.120948 4.83423
5.99145 113.863 193.45 -73.8633 15 0.120948 4.83423
6.28632 114.327 189.66 -74.3273 15 0.120948 4.83423
6.5812 114.791 185.871 -74.7914 15 0.120948 4.83423
6.87607 115.255 182.081 -75.2554 15 0.120948 4.83423
7.17094 115.719 178.291 -75.7194 15 0.120948 4.83423
7.46581 116.183 174.502 -76.1834 15 0.120948 4.83423
7.76068 116.647 170.712 -76.6475 15 0.120948 4.83423
8.05556 117.112 166.923 -77.1115 15 0.120948 4.83423
8.35043 117.576 163.133 -77.5755 15 0.120948 4.83423
8.6453 118.04 159.344 -78.0396 15 0.120948 4.83423
8.94017 118.504 155.554 -78.5036 15 0.120948 4.83423
9.23504 118.968 151.764 -78.9676 15 0.120948 4.83423
9.52992 119.432 147.975 -79.4317 15 0.120948 4.83423
9.82479 119.896 144.185 -79.8957 15 0.120948 4.83423
10.1197 120.36 140.396 -80.3597 15 0.120948 4.83423
10.4145 120.824 136.606 -80.8237 15 0.120948 4.83423
10.7094 121.288 132.817 -81.2878 15 0.120948 4.83423
11.0043 121.752 129.027 -81.7518 15 0.120948 4.83423
11.2991 122.216 125.237 -82.2158 15 0.120948 4.83423
11.594 122.68 121.448 -82.6799 15 0.120948 4.83423
11.8889 123.144 117.658 -83.1439 15 0.120948 4.83423
12.1838 123.608 113.869 -83.6079 15 0.120948 4.83423
12.4786 124.072 110.079 -84.0719 15 0.120948 4.83423
12.7735 124.536 106.29 -84.536 15 0.120948 4.83423
13.0684 125 102.5 -85 15 0.120948 4.83423
13.3634 125 102.5 -85 15 0.120948 4.83423
13.6584 125.464 98.7087 -85.4642 15 0.120948 4.83423
13.9534 125.928 94.9173 -85.9285 15 0.120948 4.83423
14.2484 126.393 91.126 -86.3927 15 0.120948 4.83423
14.5434 126.857 87.3346 -86.857 15 0.120948 4.83423
14.8384 127.321 83.5433 -87.3212 15 0.120948 4.83423
15.1334 127.785 79.7519 -87.7855 15 0.120948 4.83423
15.4285 128.25 75.9606 -88.2497 15 0.120948 4.83423
15.7235 128.714 72.1692 -88.714 15 0.120948 4.83423
16.0185 129.178 68.3779 -89.1782 15 0.120948 4.83423
16.3135 129.642 64.5865 -89.6425 15 0.120948 4.83423
16.6085 130.107 60.7952 -90.1067 15 0.120948 4.83423
16.9035 130.571 57.0038 -90.571 15 0.120948 4.83423
17.1985 131.035 53.2125 -91.0352 15 0.120948 4.83423
17.4935 131.499 49.4211 -91.4995 15 0.120948 4.83423
17.7885 131.964 45.6298 -91.9637 15 0.120948 4.83423
18.0836 132.428 41.8384 -92.4279 15 0.120948 4.83423
18.3786 132.892 38.0471 -92.8922 15 0.120948 4.83423
18.6736 133.356 34.2557 -93.3564 15 0.120948 4.83423
18.9686 133.821 30.4644 -93.8207 15 0.120948 4.83423
19.2636 134.285 26.673 -94.2849 15 0.120948 4.83423
19.5586 134.749 22.8817 -94.7492 15 0.120948 4.83423
19.8536 135.213 19.0903 -95.2134 15 0.120948 4.83423
20.1486 135.678 15.299 -95.6777 15 0.120948 4.83423
