time x y z V_A gamma chi
0 37.5 0 0 15 -0 0
5.53601 80.0781 0 -0.46875 15 0.0920468 0
8.93007 110.547 0 -3.28125 15 0.0920468 0
12.3241 141.016 0 -6.09375 15 0.0920468 0
15.7182 171.484 0 -8.90625 15 0.0920468 0
19.1122 201.953 0 -11.7188 15 0.0920468 0
22.5063 232.422 0 -14.5313 15 0.0920468 0
25.9003 260.352 0 -17.1094 15 0.0920468 0
29.2944 290.82 0 -19.9219 15 0.0920468 0
32.6885 321.289 0 -22.7344 15 0.0920468 0
36.0825 351.758 0 -25.5469 15 0.0920468 0
39.4766 382.227 0 -28.3594 15 0.0920468 0
43.1925 412.5 0 -30 15 -0 0
47.2813 443.071 0.279363 -29.9909 15 -0.00564943 0.102313
51.9469 480.606 10.2969 -29.2404 15 -0.0235204 0.324541
56.7307 522.27 24.3142 -28.2062 15 -0.0235204 0.324541
61.5145 563.934 38.3316 -27.1721 15 -0.0235204 0.324541
66.8253 606.206 52.5536 -26.1229 15 -0.0237399 0.275393
70.2043 632.804 46.3648 -25.3335 15 -0.0286615 5.49698
73.5833 645.917 9.71928 -24.5918 15 -0.00471539 4.64733
76.9533 629.85 -35.8594 -24.7531 15 0.00671231 4.1898
79.0961 612.259 -61.3937 -24.9711 15 0.00814511 3.97448
81.149 582.372 -86.458 -25.3725 15 0.0127571 3.68656
83.202 544.449 -103.23 -25.9756 15 0.0160624 3.40974
85.2549 502.135 -109.323 -26.684 15 0.0165591 3.1379
87.3079 459.698 -103.87 -27.3707 15 0.0152331 2.86598
89.3367 427.469 -91.253 -27.8901 15 0.0149252 2.69381
91.3535 390.785 -73.6328 -28.4976 15 0.0149252 2.69381
93.3703 354.1 -56.0125 -29.105 15 0.0149252 2.69381
95.6737 316.769 -37.2562 -29.7158 15 0.0122186 2.6006
98.3784 275.551 -5.55126 -30 15 -0 2.35619
100.61 248.034 16.5076 -29.9018 15 -0.0103899 2.65436
102.115 219.178 26.9795 -29.3526 15 -0.0254264 2.95428
103.662 189.82 28.9344 -28.5182 15 -0.029544 3.16388
105.334 154.742 28.1523 -27.4813 15 -0.029544 3.16388
107.006 119.663 27.3702 -26.4444 15 -0.029544 3.16388
108.754 88.892 26.6841 -25.5348 15 -0.0294936 3.17732
110.234 58.7305 21.0944 -24.8194 15 -0.0106142 3.50149
113.072 17.7595 -9.7776 -25.7371 15 0.0492217 4.14481
116.033 8.11688 -51.8865 -28.5245 15 0.0717356 4.9975
119.631 23.2981 -81.4476 -31.033 15 0.0758894 5.22288
123.914 46.6026 -116.457 -34.268 15 0.0739874 5.53314
128.386 83.6746 -134.762 -36.5139 15 0.0172024 6.20117
132.859 122.617 -125.14 -35.9183 15 -0.0389307 0.60492
137.924 155.674 -98.6979 -34.2593 15 -0.0391658 0.683554
141.679 184.369 -75.3241 -32.809 15 -0.0391658 0.683554
145.434 213.064 -51.9503 -31.3587 15 -0.0391658 0.683554
148.949 237.931 -31.5065 -30.1319 15 -0.0230325 0.728638
152.996 264.299 -5.70119 -30 15 -0 0.785398
157.086 288.419 18.4188 -30 15 0.000242401 0.775325
162.321 324.734 47.6586 -30.5074 15 0.0167344 0.61962
168.263 371.676 81.1436 -31.4724 15 0.0167344 0.61962
174.205 418.617 114.629 -32.4374 15 0.0167344 0.61962
178.956 453.583 139.571 -33.1562 15 0.0167344 0.61962
182.856 484.396 161.551 -33.7897 15 0.0167344 0.61962
186.757 515.21 183.532 -34.4231 15 0.0167344 0.61962
190.192 531.715 213.551 -34.7743 15 -0.00260338 1.61294
192.764 516.656 251.136 -34.2988 15 -0.0189999 2.29104
195.182 484.5 274.922 -33.4568 15 -0.0214664 2.66142
197.243 451.447 291.443 -32.6653 15 -0.0211172 2.76696
199.923 397.309 302.989 -31.5589 15 -0.0172982 3.12288
202.603 342.258 295.054 -30.805 15 -0.00898795 3.47822
204.46 310.789 280.913 -30.5272 15 -0.0076916 3.61365
206.209 279.482 264.929 -30.2568 15 -0.00767563 3.62323
208.715 241.738 240.337 -30.013 15 -0.00153643 3.83717
210.887 218.625 218.032 -30 15 -0 4.0585
213.531 204.254 179.473 -30 15 -0 4.77683
216.172 209.122 148.785 -30 15 -0 4.88308
218.814 214.85 115.558 -30 15 -0 4.88308
221.515 220.1 85.0996 -30 15 -0 4.88308
224.824 214.984 42.6673 -29.7262 15 -0.0184393 4.21204
226.884 188.968 12.8317 -28.724 15 -0.0306443 3.75351
228.533 159.35 -1.73432 -27.671 15 -0.0319149 3.42147
230.182 125.346 -6.19394 -26.6087 15 -0.0294212 3.09689
231.889 96.1822 -1.9098 -25.7503 15 -0.0290013 2.94829
233.893 62.2098 9.60721 -24.7295 15 -0.0256507 2.59566
236.831 27.8121 48.7338 -23.8001 15 -0.00418468 1.8818
239.768 30.2422 86.2839 -24.1208 15 0.0232936 0.91919
244.443 60.9469 116.413 -25.1894 15 0.024942 0.763511
249.421 94.2099 148.251 -26.3381 15 0.024942 0.763511
254.339 130.013 182.52 -27.5744 15 0.024942 0.763511
259.257 165.816 216.789 -28.8108 15 0.024942 0.763511
263.551 197.153 237.384 -29.7618 15 0.0195194 0.0383006
267.296 225 225 -30 15 -0 5.49779
271.019 237.211 187.435 -30.3526 15 0.0186429 4.61655
273.459 226.954 153.27 -31.0887 15 0.0208463 4.26067
277.003 201.259 100.309 -32.316 15 0.0208463 4.26067
280.547 175.563 47.3477 -33.5433 15 0.0208463 4.26067
283.769 153.875 2.64494 -34.5793 15 0.0208463 4.26067
286.541 133.775 -38.7815 -35.5393 15 0.0208463 4.26067
289.313 113.676 -80.208 -36.4993 15 0.0208463 4.26067
292.308 90.1004 -120.417 -37.3629 15 0.0107319 4.01627
294.766 53.9552 -152.987 -37.3355 15 -0.0141205 3.71784
296.319 26.6632 -167.697 -36.6838 15 -0.0283659 3.54096
297.872 -3.61475 -177.704 -35.6305 15 -0.0370255 3.36713
299.366 -31.8755 -182.577 -34.5449 15 -0.0380455 3.28804
300.927 -61.375 -186.928 -33.4099 15 -0.0380455 3.28804
302.53 -94.4875 -191.812 -32.1359 15 -0.0380455 3.28804
304.132 -127.6 -196.696 -30.8619 15 -0.0378942 3.28345
