time x y z V_A gamma chi
177.006 438.176 128.581 -32.8395 15 0.0167344 0.61962
179.281 456.151 141.403 -33.209 15 0.0167344 0.61962
181.556 474.125 154.224 -33.5785 15 0.0167344 0.61962
183.832 492.1 167.046 -33.9481 15 0.0167344 0.61962
186.107 510.074 179.868 -34.3176 15 0.0167344 0.61962
188.692 526.354 193.518 -34.6606 15 0.0110876 1.07074
190.192 531.715 213.551 -34.7743 15 -0.00260338 1.61294
191.692 526.557 235.52 -34.5967 15 -0.0136966 2.02645
193.192 511.306 256.927 -34.146 15 -0.0203615 2.39224
194.664 491.122 271.473 -33.6171 15 -0.0214664 2.66142
195.766 474.114 280.331 -33.2054 15 -0.0214664 2.66142
197.02 455.619 289.656 -32.7616 15 -0.0212138 2.73693
198.583 425.097 299.585 -32.0921 15 -0.0200058 2.94568
200.146 392.622 303.077 -31.4778 15 -0.0166815 3.15237
201.709 360.11 299.842 -31.0006 15 -0.0116261 3.35917
203.273 329.479 290.149 -30.6882 15 -0.00782704 3.56826
204.168 316.007 283.578 -30.5722 15 -0.0076916 3.61365
205.189 297.744 274.253 -30.4145 15 -0.0076916 3.61365
206.209 279.482 264.929 -30.2568 15 -0.00767563 3.62323
207.671 258.015 252.365 -30.0857 15 -0.00500617 3.73907
209.133 235.68 235.178 -30.003 15 -0.000530448 3.87689
210.227 224.03 224.03 -30 15 -0 3.95295
211.769 210.334 205.201 -30 15 -0 4.27874
213.311 204.265 182.506 -30 15 -0 4.70877
214.852 206.259 165.399 -30 15 -0 4.88308
216.392 209.6 146.016 -30 15 -0 4.88308
217.933 212.941 126.634 -30 15 -0 4.88308
219.474 216.281 107.251 -30 15 -0 4.88308
221.014 219.622 87.8685 -30 15 -0 4.88308
222.9 221.969 70.8193 -29.996 15 -0.00235409 4.68795
224.824 214.984 42.6673 -29.7262 15 -0.0184393 4.21204
226.197 199.015 21.2434 -29.1072 15 -0.0280519 3.89653
227.159 184.522 9.80499 -28.5582 15 -0.0313119 3.69724
228.121 167.344 1.04296 -27.9428 15 -0.0321519 3.50341
229.083 148.272 -4.4339 -27.3095 15 -0.0312163 3.31289
230.045 128.231 -6.24507 -26.6942 15 -0.029615 3.12387
231.006 108.212 -4.26472 -26.1059 15 -0.0290013 2.94829
232.034 93.2114 -1.32825 -25.6625 15 -0.0290013 2.94829
232.914 78.0084 2.51034 -25.2081 15 -0.0285309 2.80043
234.628 50.3909 17.7124 -24.3784 15 -0.0218145 2.42765
236.341 30.983 41.4066 -23.8611 15 -0.00874548 2.01069
238.055 24.6147 66.4945 -23.8097 15 0.00812364 1.52916
239.768 30.2422 86.2839 -24.1208 15 0.0232936 0.91919
242.35 45.7121 101.83 -24.6633 15 0.024942 0.763511
245.28 67.0408 122.245 -25.3998 15 0.024942 0.763511
248.192 85.2592 139.683 -26.029 15 0.024942 0.763511
251.061 106.144 159.674 -26.7502 15 0.024942 0.763511
253.929 127.029 179.664 -27.4714 15 0.024942 0.763511
256.798 147.914 199.654 -28.1926 15 0.024942 0.763511
259.666 168.799 219.644 -28.9139 15 0.024942 0.763511
262.224 185.563 233.898 -29.4707 15 0.0255094 0.439541
264.547 206.082 236.812 -29.9127 15 0.0109741 6.01637
266.905 222.378 227.622 -30 15 -0 5.49779
268.666 231.534 216.205 -30.0138 15 0.00453929 5.16339
271.019 237.211 187.435 -30.3526 15 0.0186429 4.61655
272.364 232.343 165.24 -30.8129 15 0.0212064 4.33774
274.049 222.672 144.443 -31.2933 15 0.0208463 4.26067
276.117 207.683 113.549 -32.0092 15 0.0208463 4.26067
278.184 192.694 82.6551 -32.7251 15 0.0208463 4.26067
280.251 177.705 51.7611 -33.4411 15 0.0208463 4.26067
282.319 162.716 20.8672 -34.157 15 0.0208463 4.26067
284 152.2 -0.807268 -34.6593 15 0.0208463 4.26067
285.617 140.475 -24.9727 -35.2193 15 0.0208463 4.26067
287.234 128.751 -49.1381 -35.7793 15 0.0208463 4.26067
288.851 117.026 -73.3036 -36.3393 15 0.0208463 4.26067
290.496 106.977 -94.0168 -36.8193 15 0.0206516 4.24381
292.308 90.1004 -120.417 -37.3629 15 0.0107319 4.01627
294.119 66.1498 -144.123 -37.4786 15 -0.00679667 3.80037
295.025 49.6604 -155.733 -37.2602 15 -0.0167167 3.68808
295.931 33.81 -164.432 -36.8902 15 -0.0251748 3.58483
296.836 16.8457 -171.59 -36.3688 15 -0.0320687 3.48275
297.742 -1.0061 -177.066 -35.7288 15 -0.0366151 3.38153
298.648 -19.5014 -180.752 -35.021 15 -0.0380455 3.28804
299.486 -34.3504 -182.942 -34.4497 15 -0.0380455 3.28804
300.393 -50.3375 -185.3 -33.8346 15 -0.0380455 3.28804
301.328 -69.6531 -188.149 -33.0914 15 -0.0380455 3.28804
302.263 -88.9687 -190.998 -32.3482 15 -0.0380455 3.28804
303.197 -108.284 -193.847 -31.605 15 -0.0380455 3.28804
304.132 -127.6 -196.696 -30.8619 15 -0.0378942 3.28345
305.077 -144.424 -198.707 -30.2905 15 -0.0243589 3.22849
306.022 -164.198 -199.883 -30.0104 15 -0.00254736 3.16446
